,list_name,name,label,admin_2
529,settlements,Hooy_Alueth,Hooy Alueth,AweilCentre
530,settlements,Juodo,Juodo,AweilCentre
531,settlements,Kabat,Kabat,AweilCentre
532,settlements,Kanwangi,Kanwangi,AweilCentre
533,settlements,Kar_Kou,Kar Kou,AweilCentre
534,settlements,Kira,Kira,AweilCentre
535,settlements,Kolol,Kolol,AweilCentre
536,settlements,Konayat,Konayat,AweilCentre
537,settlements,Kongdai,Kongdai,AweilCentre
538,settlements,Kotpiok,Kotpiok,AweilCentre
539,settlements,Kubur_Kadim,Kubur Kadim,AweilCentre
540,settlements,Kumkei,Kumkei,AweilCentre
541,settlements,Kuom,Kuom,AweilCentre
542,settlements,Kuom_Kee,Kuom Kee,AweilCentre
543,settlements,Kurchok,Kurchok,AweilCentre
544,settlements,Kyom,Kyom,AweilCentre
545,settlements,Lach,Lach,AweilCentre
546,settlements,Lang_udual,Lang-Udual,AweilCentre
547,settlements,Lang__Wur_ukech,Lang  Wur-Ukech,AweilCentre
548,settlements,Leeric,Leeric,AweilCentre
549,settlements,Lol_Diing,Lol Diing,AweilCentre
550,settlements,Long_Agwer,Long Agwer,AweilCentre
551,settlements,Lou_chok,Lou-Chok,AweilCentre
552,settlements,Luangaher,Luangaher,AweilCentre
553,settlements,Lukluk,Lukluk,AweilCentre
554,settlements,Lulkov,Lul'Kov,AweilCentre
555,settlements,Lulic,Lulic,AweilCentre
556,settlements,Mabior_Ngap,Mabior Ngap,AweilCentre
557,settlements,Mabok_Akot,Mabok Akot,AweilCentre
558,settlements,Machar_Ungwu,Machar Ungwu,AweilCentre
559,settlements,Machot,Machot,AweilCentre
560,settlements,Mading_Tiit,Mading Tiit,AweilCentre
561,settlements,Maduany,Maduany,AweilCentre
562,settlements,Magwok,Magwok,AweilCentre
563,settlements,Majok_Rock,Majok Rock,AweilCentre
564,settlements,Maker,Maker,AweilCentre
565,settlements,Maker_Adiem,Maker Adiem,AweilCentre
566,settlements,Makuac,Makuac,AweilCentre
567,settlements,Makuach_akon,Makuach-Akon,AweilCentre
568,settlements,Makuei,Makuei,AweilCentre
569,settlements,Malek_Miir,Malek Miir,AweilCentre
570,settlements,Malou,Malou,AweilCentre
571,settlements,Malou_Dut_Agany,Malou Dut Agany,AweilCentre
572,settlements,Malou_Garang,Malou Garang,AweilCentre
573,settlements,Malual,Malual,AweilCentre
574,settlements,Malual_gem,Malual-Gem,AweilCentre
575,settlements,Malual_Liet,Malual Liet,AweilCentre
576,settlements,Maluil_akot,Maluil-Akot,AweilCentre
577,settlements,Mangok_Nyor,Mangok Nyor,AweilCentre
578,settlements,Mangok_Piok,Mangok Piok,AweilCentre
579,settlements,Maper_Akotaro,Maper Akotaro,AweilCentre
580,settlements,Marial_Tiit,Marial Tiit,AweilCentre
581,settlements,Marol_Bol,Marol Bol,AweilCentre
582,settlements,Matic,Matic,AweilCentre
583,settlements,Matong,Matong,AweilCentre
584,settlements,Mawat,Mawat,AweilCentre
585,settlements,Mayac,Mayac,AweilCentre
586,settlements,Mayom_Lac,Mayom Lac,AweilCentre
587,settlements,Moni,Moni,AweilCentre
588,settlements,Myondit,Myondit,AweilCentre
589,settlements,Ndago,Ndago,AweilCentre
590,settlements,Neukowalo,Neukowalo,AweilCentre
591,settlements,Ngekrot,Ngekrot,AweilCentre
592,settlements,Ngemi,Ngemi,AweilCentre
593,settlements,Nhom_lua,Nhom-Lua,AweilCentre
594,settlements,Niurang,Niurang,AweilCentre
595,settlements,Nyak_ral,Nyak-Ral,AweilCentre
596,settlements,Nyalath,Nyalath,AweilCentre
597,settlements,Nyiciel,Nyiciel,AweilCentre
598,settlements,Nyikdik,Nyikdik,AweilCentre
599,settlements,Nyikuala,Nyikuala,AweilCentre
600,settlements,Nyimalel,Nyimalel,AweilCentre
601,settlements,Nyinalel,Nyinalel,AweilCentre
602,settlements,Nyiret,Nyiret,AweilCentre
603,settlements,Omora,Omora,AweilCentre
604,settlements,Pachai,Pachai,AweilCentre
605,settlements,Pan_jap,Pan-Jap,AweilCentre
606,settlements,Pan_thiou,Pan-thiou,AweilCentre
607,settlements,Panameth,Panameth,AweilCentre
608,settlements,Pangap,Pangap,AweilCentre
609,settlements,Panper,Panper,AweilCentre
610,settlements,Piar_Tok,Piar Tok,AweilCentre
611,settlements,Pinywelo,Pinywelo,AweilCentre
612,settlements,Pior,Pior,AweilCentre
613,settlements,Puerguss_Bol,Puerguss Bol,AweilCentre
614,settlements,Rak_Thiar,Rak Thiar,AweilCentre
615,settlements,Riang_agany,Riang-Agany,AweilCentre
616,settlements,Riangkou,Riangkou,AweilCentre
617,settlements,Rol_abola,Rol-Abola,AweilCentre
618,settlements,Rum_aguer,Rum-Aguer,AweilCentre
619,settlements,Rum_Achiek,Rum Achiek,AweilCentre
620,settlements,Rum_Daleu,Rum Daleu,AweilCentre
621,settlements,Rumakurdit,Rumakurdit,AweilCentre
622,settlements,Rummajook,Rummajook,AweilCentre
623,settlements,Shat_And_Dembo,Shat And Dembo,AweilCentre
624,settlements,Sheikh_Offio,Sheikh Offio,AweilCentre
625,settlements,Taljuok,Taljuok,AweilCentre
626,settlements,Tarwang,Tarwang,AweilCentre
627,settlements,Thek_kou,Thek-Kou,AweilCentre
628,settlements,Tiit_agok,Tiit-Agok,AweilCentre
629,settlements,Tupic,Tupic,AweilCentre
630,settlements,Udhaba,Udhaba,AweilCentre
631,settlements,Udhum,Udhum,AweilCentre
632,settlements,Udoo,Udoo,AweilCentre
633,settlements,Ugoi,Ugoi,AweilCentre
634,settlements,Ulang,Ulang,AweilCentre
635,settlements,Umal,Umal,AweilCentre
636,settlements,Umany_kuong,Umany-Kuong,AweilCentre
637,settlements,Umarchok,Umarchok,AweilCentre
638,settlements,Umora,Umora,AweilCentre
639,settlements,Wad_El_Mak,Wad El Mak,AweilCentre
640,settlements,Wagnong,Wagnong,AweilCentre
641,settlements,Wak_abil,Wak-Abil,AweilCentre
642,settlements,Wak_nhom,Wak-Nhom,AweilCentre
643,settlements,War_Akual,War Akual,AweilCentre
644,settlements,War_Apac,War Apac,AweilCentre
645,settlements,Waradhot,Waradhot,AweilCentre
646,settlements,Waragany,Waragany,AweilCentre
647,settlements,Waraher,Waraher,AweilCentre
648,settlements,Warakot,Warakot,AweilCentre
649,settlements,Waramien,Waramien,AweilCentre
650,settlements,Warap,Warap,AweilCentre
651,settlements,Warapaac,Warapaac,AweilCentre
652,settlements,War_Chum,WarChum,AweilCentre
653,settlements,Wardipol,Wardipol,AweilCentre
654,settlements,Warralu,Warralu,AweilCentre
655,settlements,Warukieji,Warukieji,AweilCentre
656,settlements,Wath_Wedayai,Wath Wedayai,AweilCentre
657,settlements,Wiangheir,Wiangheir,AweilCentre
658,settlements,Wil_Puou,Wil Puou,AweilCentre
659,settlements,Wishia,Wishia,AweilCentre
660,settlements,Wunchuei,Wunchuei,AweilCentre
661,settlements,Wurel,Wurel,AweilCentre
662,settlements,Wurual,Wurual,AweilCentre
663,settlements,Yar_Awil,Yar Awil,AweilCentre
664,settlements,Your_Winy,Your Winy,AweilCentre
665,settlements,Aba_Ping,Aba Ping,AweilEast
666,settlements,Abain,Abain,AweilEast
667,settlements,Abil,Abil,AweilEast
668,settlements,Abjei,Abjei,AweilEast
669,settlements,Abort,Abort,AweilEast
670,settlements,Abotic,Abotic,AweilEast
671,settlements,Abuokdit,Abuokdit,AweilEast
672,settlements,Abut,Abut,AweilEast
673,settlements,Abuth,Abuth,AweilEast
674,settlements,Abyei,Abyei,AweilEast
675,settlements,Abyei_chok,Abyei-Chok,AweilEast
676,settlements,Abyei_Ngong_Bol,Abyei Ngong Bol,AweilEast
677,settlements,Achol_Riang,Achol Riang,AweilEast
678,settlements,Achotot,Achotot,AweilEast
679,settlements,Achuol_Achot,Achuol Achot,AweilEast
680,settlements,Adgier,Adgier,AweilEast
681,settlements,Adhoot,Adhoot,AweilEast
682,settlements,Adhotic,Adhotic,AweilEast
683,settlements,Adier_Cien,Adier Cien,AweilEast
684,settlements,Adool,Adool,AweilEast
685,settlements,Adoor,Adoor,AweilEast
686,settlements,Adutadhot,Adutadhot,AweilEast
687,settlements,Agap_Kec,Agap Kec,AweilEast
688,settlements,Agepic,Agepic,AweilEast
689,settlements,Agok,Agok,AweilEast
690,settlements,Agor,Agor,AweilEast
691,settlements,Agotdgong,Agotdgong,AweilEast
692,settlements,Aguang_Guang,Aguang Guang,AweilEast
693,settlements,Aguath,Aguath,AweilEast
694,settlements,Aguukic,Aguukic,AweilEast
695,settlements,Ayac,Ajaac,AweilEast
696,settlements,Ajak,Ajak,AweilEast
697,settlements,Ajakdit,Ajakdit,AweilEast
698,settlements,Ajiep,Ajiep,AweilEast
699,settlements,Ajieriak,Ajieriak,AweilEast
700,settlements,Ajiip,Ajiip,AweilEast
701,settlements,Ajiok_Lual,Ajiok Lual,AweilEast
702,settlements,Ajok,Ajok,AweilEast
703,settlements,Ajokariath,Ajokariath,AweilEast
704,settlements,Ajokdit,Ajokdit,AweilEast
705,settlements,Ajookdit,Ajookdit,AweilEast
706,settlements,Ajuec_Hoot,Ajuec Hoot,AweilEast
707,settlements,Akek_Rot,Akek Rot,AweilEast
708,settlements,Akokic,Akokic,AweilEast
709,settlements,Akoldit,Akoldit,AweilEast
710,settlements,Akon_dok,Akon-Dok,AweilEast
711,settlements,Akong,Akong,AweilEast
712,settlements,Akuac_Jier,Akuac Jier,AweilEast
713,settlements,Akuacdit,Akuacdit,AweilEast
714,settlements,Akuach,Akuach,AweilEast
715,settlements,Akuccdit,Akuccdit,AweilEast
716,settlements,Akuech,Akuech,AweilEast
717,settlements,Akuem,Akuem,AweilEast
718,settlements,Akuem_kon,Akuem-Kon,AweilEast
719,settlements,Akuol_Lual,Akuol Lual,AweilEast
720,settlements,Akvoyt,Akvoyt,AweilEast
721,settlements,Aleek,Aleek,AweilEast
722,settlements,Alek,Alek,AweilEast
723,settlements,Aliapic,Aliapic,AweilEast
724,settlements,Aliep,Aliep,AweilEast
725,settlements,Alol,Alol,AweilEast
726,settlements,Alol_Kuol,Alol Kuol,AweilEast
727,settlements,Alolob,Alolob,AweilEast
728,settlements,Aluel_ajith,Aluel ajith,AweilEast
729,settlements,Aluet,Aluet,AweilEast
730,settlements,Amaath_Thou,Amaath Thou,AweilEast
731,settlements,Amarjal,Amarjal,AweilEast
732,settlements,Ameeth,Ameeth,AweilEast
733,settlements,Ameth,Ameth,AweilEast
734,settlements,Amgot_Nyor,Amgot Nyor,AweilEast
735,settlements,Amiec,Amiec,AweilEast
736,settlements,Amothic,Amothic,AweilEast
737,settlements,Amou,Amou,AweilEast
738,settlements,Angot,Angot,AweilEast
739,settlements,Angot_ngor,Angot-Ngor,AweilEast
740,settlements,Angueek,Angueek,AweilEast
741,settlements,Angui,Angui,AweilEast
742,settlements,Anguoth,Anguoth,AweilEast
743,settlements,Angwung,Angwung,AweilEast
744,settlements,Anuai,Anuai,AweilEast
745,settlements,Anuei,Anuei,AweilEast
746,settlements,Anyanl_Chol,Anyanl Chol,AweilEast
747,settlements,Anyarial,Anyarial,AweilEast
748,settlements,Anyiel,Anyiel,AweilEast
749,settlements,Anyuel,Anyuel,AweilEast
750,settlements,Apeyr,Apeyr,AweilEast
751,settlements,Apial,Apial,AweilEast
752,settlements,Araamkueth,Araamkueth,AweilEast
753,settlements,Archloch,Archloch,AweilEast
754,settlements,Areng,Areng,AweilEast
755,settlements,Arenypiny,Arenypiny,AweilEast
756,settlements,Arey,Arey,AweilEast
757,settlements,Ariakriak,Ariakriak,AweilEast
758,settlements,Ariang,Ariang,AweilEast
759,settlements,Ariath,Ariath,AweilEast
760,settlements,Arieu,Arieu,AweilEast
761,settlements,Atadau,Atadau,AweilEast
762,settlements,Atem_rot,Atem-Rot,AweilEast
763,settlements,Athieng,Athieng,AweilEast
764,settlements,Athok,Athok,AweilEast
765,settlements,Athony,Athony,AweilEast
766,settlements,Athou,Athou,AweilEast
767,settlements,Atuek_chok,Atuek-Chok,AweilEast
768,settlements,Atuek_Chok1,Atuek Chok,AweilEast
769,settlements,Atuet,Atuet,AweilEast
770,settlements,Auk,Auk,AweilEast
771,settlements,Awachier,Awachier,AweilEast
772,settlements,Awacier,Awacier,AweilEast
773,settlements,Awai_nhom,Awai-Nhom,AweilEast
774,settlements,Awala,Awala,AweilEast
775,settlements,Awangthou,Awangthou,AweilEast
776,settlements,Aweil_East,Aweil East,AweilEast
777,settlements,Awiic,Awiic,AweilEast
778,settlements,Ayath,Ayath,AweilEast
779,settlements,Ayien,Ayien,AweilEast
780,settlements,Ayiew,Ayiew,AweilEast
781,settlements,Ayii_Dhioc,Ayii Dhioc,AweilEast
782,settlements,Ayiik_gap,Ayiik-Gap,AweilEast
783,settlements,Ayuang,Ayuang,AweilEast
784,settlements,Baac,Baac,AweilEast
785,settlements,Baac_Adol,Baac Adol,AweilEast
786,settlements,Baac_Mangan,Baac Mangan,AweilEast
787,settlements,Baackuel,Baackuel,AweilEast
788,settlements,Bakou,Bakou,AweilEast
789,settlements,Biok_Loch,Biok Loch,AweilEast
790,settlements,Bulic,Bulic,AweilEast
791,settlements,Buoth_Yar,Buoth Yar,AweilEast
792,settlements,Bur_Koca,Bur Koca,AweilEast
793,settlements,Burakach,Burakach,AweilEast
794,settlements,Burrap,Burrap,AweilEast
795,settlements,But_Anguei,But Anguei,AweilEast
796,settlements,Butkoor,Butkoor,AweilEast
797,settlements,Chaang,Chaang,AweilEast
798,settlements,Chuei_beek,Chuei-Beek,AweilEast
799,settlements,Chuom,Chuom,AweilEast
800,settlements,Chuomator,Chuomator,AweilEast
801,settlements,Cibiliek,Cibiliek,AweilEast
802,settlements,Cimiir,Cimiir,AweilEast
803,settlements,Daang,Daang,AweilEast
804,settlements,Dain,Dain,AweilEast
805,settlements,Denyic,Denyic,AweilEast
806,settlements,Dhiak,Dhiak,AweilEast
807,settlements,Dhiau_Agal,Dhiau Agal,AweilEast
808,settlements,Dhieu_Yom,Dhieu Yom,AweilEast
809,settlements,Dhony_Dhong,Dhony Dhong,AweilEast
810,settlements,Dhor,Dhor,AweilEast
811,settlements,Dhur,Dhur,AweilEast
812,settlements,Diany,Diany,AweilEast
813,settlements,Dier_Akoc,Dier Akoc,AweilEast
814,settlements,Dok_hok,Dok-Hok,AweilEast
815,settlements,Dok_Dok,Dok Dok,AweilEast
816,settlements,Dokic,Dokic,AweilEast
817,settlements,Dok_Kul,DokKul,AweilEast
818,settlements,Dong,Dong,AweilEast
819,settlements,Fadi,Fadi,AweilEast
820,settlements,Fan_Amet,Fan Amet,AweilEast
821,settlements,Fan_Rong,Fan Rong,AweilEast
822,settlements,Fan_Toin,Fan Toin,AweilEast
823,settlements,Forwot,Forwot,AweilEast
824,settlements,Gair,Gair,AweilEast
825,settlements,Gak_Akot,Gak Akot,AweilEast
826,settlements,Gal,Gal,AweilEast
827,settlements,Garam,Garam,AweilEast
828,settlements,Geer,Geer,AweilEast
829,settlements,Gokdeng,Gokdeng,AweilEast
830,settlements,Gong_Deng,Gong Deng,AweilEast
831,settlements,Gorajou,Gorajou,AweilEast
832,settlements,Gordhim,Gordhim,AweilEast
833,settlements,Gram,Gram,AweilEast
834,settlements,Gudhuec,Gudhuec,AweilEast
835,settlements,Gueng_kou,Gueng-Kou,AweilEast
836,settlements,Gugic,Gugic,AweilEast
837,settlements,Gugit,Gugit,AweilEast
838,settlements,Gukic,Gukic,AweilEast
839,settlements,Gumrou,Gumrou,AweilEast
840,settlements,Hai_bul,Hai-Bul,AweilEast
841,settlements,Hal_kou1,Hal-Kou,AweilEast
842,settlements,Hal_pacer,Hal-Pacer,AweilEast
843,settlements,Hal_Kou,Hal Kou,AweilEast
844,settlements,Hal_Majak,Hal Majak,AweilEast
845,settlements,Hal_Thok,Hal Thok,AweilEast
846,settlements,Hong_akon,Hong-Akon,AweilEast
847,settlements,Hong_ayat,Hong-Ayat,AweilEast
848,settlements,Hong_Agook,Hong Agook,AweilEast
849,settlements,Hongamijuung,Hongamijuung,AweilEast
850,settlements,Hongjok,Hongjok,AweilEast
851,settlements,Hong_Kou,HongKou,AweilEast
852,settlements,Hoongthok,Hoongthok,AweilEast
853,settlements,Jier_akol,Jier-Akol,AweilEast
854,settlements,Jong__thok,Jong-Thok,AweilEast
855,settlements,Jor_arol,Jor-Arol,AweilEast
856,settlements,Kan_Chibek,Kan Chibek,AweilEast
857,settlements,Kanajak,Kanajak,AweilEast
858,settlements,Kar_ariath,Kar-Ariath,AweilEast
859,settlements,Kar_goc,Kar-Goc,AweilEast
860,settlements,Kar_makuoc,Kar-Makuoc,AweilEast
861,settlements,Kar_marial,Kar-Marial,AweilEast
862,settlements,Kargal,Kargal,AweilEast
863,settlements,Keen,Keen,AweilEast
864,settlements,Ker_ayuel,Ker-Ayuel,AweilEast
865,settlements,Kit_Dhieu,Kit Dhieu,AweilEast
866,settlements,Knich,Knich,AweilEast
867,settlements,Koaric,Koaric,AweilEast
868,settlements,Kol_Tong,Kol Tong,AweilEast
869,settlements,Koljual,Koljual,AweilEast
870,settlements,Kootic,Kootic,AweilEast
871,settlements,Kot_achier,Kot-Achier,AweilEast
872,settlements,Kot_Luoldit,Kot Luoldit,AweilEast
873,settlements,Kotadol,Kotadol,AweilEast
874,settlements,Kua_piir,Kua-Piir,AweilEast
875,settlements,Kuach_(closed),Kuach (Closed),AweilEast
876,settlements,Kueckou,Kueckou,AweilEast
877,settlements,Kuel,Kuel,AweilEast
878,settlements,Kuel_Abuok,Kuel Abuok,AweilEast
879,settlements,Kueth_Kou,Kueth Kou,AweilEast
880,settlements,Kuethbuoc,Kuethbuoc,AweilEast
881,settlements,Kuethdit,Kuethdit,AweilEast
882,settlements,Kunyuk,Kunyuk,AweilEast
883,settlements,Kunyuuk,Kunyuuk,AweilEast
884,settlements,Kuom,Kuom,AweilEast
885,settlements,Kuorwey,Kuorwey,AweilEast
886,settlements,Laan_ageer,Laan-Ageer,AweilEast
887,settlements,Laang_Awai,Laang Awai,AweilEast
888,settlements,Lake_Yangyom,Lake Yangyom,AweilEast
889,settlements,Lang,Lang,AweilEast
890,settlements,Lang_chok,Lang-Chok,AweilEast
891,settlements,Langic,Langic,AweilEast
892,settlements,Leeth_angui,Leeth-Angui,AweilEast
893,settlements,Liet_Nhem,Liet Nhem,AweilEast
894,settlements,Lieth,Lieth,AweilEast
895,settlements,Lietnhom,Lietnhom,AweilEast
896,settlements,Liil_makuei,Liil-Makuei,AweilEast
897,settlements,Liil_thok,Liil-Thok,AweilEast
898,settlements,Liil_Tiit,Liil Tiit,AweilEast
899,settlements,Lil_Akier,Lil Akier,AweilEast
900,settlements,Ling_giir,Ling-Giir,AweilEast
901,settlements,Lol_Mading,Lol Mading,AweilEast
902,settlements,Lol_Nyang,Lol Nyang,AweilEast
903,settlements,Lol_Kou,LolKou,AweilEast
904,settlements,Long_Anguek,Long Anguek,AweilEast
905,settlements,Lool_Akuei,Lool Akuei,AweilEast
906,settlements,Loor_ayel,Loor-Ayel,AweilEast
907,settlements,Lual_abak,Lual-Abak,AweilEast
908,settlements,Luang_Luil,Luang Luil,AweilEast
909,settlements,Lueth_Maluel,Lueth Maluel,AweilEast
910,settlements,Luethwula,Luethwula,AweilEast
911,settlements,Mabil,Mabil,AweilEast
912,settlements,Mabil_Geng_Atem,Mabil Geng Atem,AweilEast
913,settlements,Mabior,Mabior,AweilEast
914,settlements,Mabior_akeln,Mabior-Akeln,AweilEast
915,settlements,Mabior_Angony,Mabior Angony,AweilEast
916,settlements,Mabior_Anthoony,Mabior Anthoony,AweilEast
917,settlements,Mabior_Ateny,Mabior Ateny,AweilEast
918,settlements,Mabior_Kiir,Mabior Kiir,AweilEast
919,settlements,Mabior_Ngor,Mabior Ngor,AweilEast
920,settlements,Mabior_Thou,Mabior Thou,AweilEast
921,settlements,Mabok,Mabok,AweilEast
922,settlements,Mabok_Akuong,Mabok Akuong,AweilEast
923,settlements,Mabok_Awai,Mabok Awai,AweilEast
924,settlements,Mabok_Dak_Looc,Mabok Dak Looc,AweilEast
925,settlements,Mabok_Geng,Mabok Geng,AweilEast
926,settlements,Mabu,Mabu,AweilEast
927,settlements,Mabyor,Mabyor,AweilEast
928,settlements,Mac_Kueth,Mac Kueth,AweilEast
929,settlements,Macar_Gai,Macar Gai,AweilEast
930,settlements,Machar,Machar,AweilEast
931,settlements,Machar_geng,Machar-Geng,AweilEast
932,settlements,Machar_Akok,Machar Akok,AweilEast
933,settlements,Machar_Akoon,Machar Akoon,AweilEast
934,settlements,Machar_Deng,Machar Deng,AweilEast
935,settlements,Machar_Dut_Wol,Machar Dut Wol,AweilEast
936,settlements,Machar_Mou,Machar Mou,AweilEast
937,settlements,Machar_Piok,Machar Piok,AweilEast
938,settlements,Machar_Tiit,Machar Tiit,AweilEast
939,settlements,Machargier,Machargier,AweilEast
940,settlements,Machartong,Machartong,AweilEast
941,settlements,Madal,Madal',AweilEast
942,settlements,Madhol,Madhol,AweilEast
943,settlements,Madhol_Agurpiny,Madhol Agurpiny,AweilEast
944,settlements,Madhol_Lou,Madhol Lou,AweilEast
945,settlements,Madhuk,Madhuk,AweilEast
946,settlements,Madieng_Achot,Madieng Achot,AweilEast
947,settlements,Mading,Mading,AweilEast
948,settlements,Mading_Tong,Mading Tong,AweilEast
949,settlements,Madingamel,Madingamel,AweilEast
950,settlements,Magak,Magak,AweilEast
951,settlements,Magak_buny,Magak-Buny,AweilEast
952,settlements,Magak_Kom,Magak Kom,AweilEast
953,settlements,Magakachier,Magakachier,AweilEast
954,settlements,Majak,Majak,AweilEast
955,settlements,Majak_deng,Majak-Deng,AweilEast
956,settlements,Majak_Adup,Majak Adup,AweilEast
957,settlements,Majak_Ajuong,Majak Ajuong,AweilEast
958,settlements,Majak_Akoon,Majak Akoon,AweilEast
959,settlements,Majak_Biar,Majak Biar,AweilEast
960,settlements,Majak_Deng1,Majak Deng,AweilEast
961,settlements,Majak_Deng_Aguer,Majak Deng Aguer,AweilEast
962,settlements,Majak_Dhieu,Majak Dhieu,AweilEast
963,settlements,Majak_Pachier,Majak Pachier,AweilEast
964,settlements,Majak_Rup,Majak Rup,AweilEast
965,settlements,Majakachien,Majakachien,AweilEast
966,settlements,Majakangkueth,Majakangkueth,AweilEast
967,settlements,Majok,Majok,AweilEast
968,settlements,Majok_buol,Majok-Buol,AweilEast
969,settlements,Majok_kou,Majok-Kou,AweilEast
970,settlements,Majok_paluel,Majok-Paluel,AweilEast
971,settlements,Majok_Akec,Majok Akec,AweilEast
972,settlements,Majok_Akeen,Majok Akeen,AweilEast
973,settlements,Majok_Akoc,Majok Akoc,AweilEast
974,settlements,Majok_Bol,Majok Bol,AweilEast
975,settlements,Majok_Dut,Majok Dut,AweilEast
976,settlements,Majok_Laac,Majok Laac,AweilEast
977,settlements,Majok_Tong,Majok Tong,AweilEast
978,settlements,Majok_Wetkor,Majok Wetkor,AweilEast
979,settlements,Majok_Yith_Thiou,Majok Yith Thiou,AweilEast
980,settlements,Majook,Majook,AweilEast
981,settlements,Makeer,Makeer,AweilEast
982,settlements,Maker,Maker,AweilEast
983,settlements,Maker_aramthia,Maker-Aramthia,AweilEast
984,settlements,Maker_mawien,Maker-Mawien,AweilEast
985,settlements,Maker_Anei,Maker Anei,AweilEast
986,settlements,Makol,Makol,AweilEast
987,settlements,Makol_Aken_jok,Makol Aken-Jok,AweilEast
988,settlements,Makol_Akeny,Makol Akeny,AweilEast
989,settlements,Makol_Kiir,Makol Kiir,AweilEast
990,settlements,Makol_Lual,Makol Lual,AweilEast
991,settlements,Makuac_lingeer,Makuac-Lingeer,AweilEast
992,settlements,Makuac_Akuel,Makuac Akuel,AweilEast
993,settlements,Makuac_Guong,Makuac Guong,AweilEast
994,settlements,Makuac_Kiir,Makuac Kiir,AweilEast
995,settlements,Makuac_Thoi,Makuac Thoi,AweilEast
996,settlements,Makuach,Makuach,AweilEast
997,settlements,Makuec_Alajam,Makuec Alajam,AweilEast
998,settlements,Makuei,Makuei,AweilEast
999,settlements,Makuei_apaal,Makuei-Apaal,AweilEast
1000,settlements,Makuei_aring,Makuei-Aring,AweilEast
1001,settlements,Makuei_Deng_Mawiir,Makuei Deng Mawiir,AweilEast
