X,Y,INDEX,P_CODE,NAMECOUNTY,NAMEJOIN,NAME,STATEJOIN,COUNTYJOIN,PAYAM,FUNC_CLASS,CONF_SCORE,SRC_VERIFD,IMG_VERIFD
30.96332,6.44143,12981,BN-0464,WunthouYirolEast,Wunthou,Wunthou,Lakes,YirolEast,Malek,6,30,1,1
31.01042,6.44172,12982,BN-0465,PulcumYirolEast,Pulcum,Pulcum,Lakes,YirolEast,Malek,6,10,0,0
30.98632,6.44452,12983,BN-0468,WunrakYirolEast,Wunrak,Wunrak,Lakes,YirolEast,Malek,6,30,1,1
31.0159,6.4447,12984,BN-0469,LuenhreecYirolEast,Luenhreec,Luenhreec,Lakes,YirolEast,Malek,6,10,0,0
31.14537,6.45008,12985,BN-0470,Kor_amok_nguYirolEast,Kor_amok_ngu,Kor-Amok-Ngu,Lakes,YirolEast,Malek,6,50,1,0
31.00272,6.45049,12986,BN-0471,BunmagerYirolEast,Bunmager,Bunmager,Lakes,YirolEast,Malek,6,10,0,0
31.15818,6.46038,12987,BN-0478,Long_aweenYirolEast,Long_aween,Long-Aween,Lakes,YirolEast,Malek,6,30,1,1
31.1653,6.46258,12988,BN-0480,JoragokuangYirolEast,Joragokuang,Joragokuang,Lakes,YirolEast,Malek,6,30,1,1
31.11302,6.47417,12989,BN-0487,Thian__CentreYirolEast,Thian__Centre,ThianCentre,Lakes,YirolEast,Malek,6,10,0,0
31.15674,6.47932,12990,BN-0493,MadingYirolEast,Mading,Mading,Lakes,YirolEast,Malek,6,10,0,0
31.31879,6.51432,12991,BN-0519,PapuYirolEast,Papu,Papu,Lakes,YirolEast,Malek,6,100,1,1
30.51747,6.6011,12992,BN-0628,BararopYirolEast,Bararop,Bararop,Lakes,YirolEast,Lekakedu,6,50,1,1
30.44941,6.60673,12993,BN-0630,AborouYirolEast,Aborou,Aborou,Lakes,YirolEast,Yali,6,30,1,1
30.98,6.61,12994,BN-0631,AchigorYirolEast,Achigor,Achigor,Lakes,YirolEast,Malek,6,80,1,0
30.5135,6.61053,12995,BN-0633,ThonakorYirolEast,Thonakor,Thonakor,Lakes,YirolEast,Lekakedu,6,50,1,1
30.43039,6.61206,12996,BN-0634,PulderYirolEast,Pulder,Pulder,Lakes,YirolEast,Yali,6,10,0,1
30.43502,6.6122,12997,BN-0635,Kouic_PayokYirolEast,Kouic_Payok,KouicPayok,Lakes,YirolEast,Yali,6,30,1,1
30.5297,6.6154,12998,BN-0637,Majok_ChotYirolEast,Majok_Chot,MajokChot,Lakes,YirolEast,Lekakedu,6,50,1,1
30.56192,6.61563,12999,BN-0638,KantokYirolEast,Kantok,Kantok,Lakes,YirolEast,Lekakedu,6,120,0,0
30.98212,6.621,13000,BN-0641,RamjuorYirolEast,Ramjuor,Ramjuor,Lakes,YirolEast,Malek,6,30,1,1
30.96958,6.62327,13001,BN-0642,Kong_DaiYirolEast,Kong_Dai,KongDai,Lakes,YirolEast,Malek,6,30,1,1
30.97837,6.62442,13002,BN-0643,MaborcuielYirolEast,Maborcuiel,Maborcuiel,Lakes,YirolEast,Malek,6,50,1,1
30.44027,6.62707,13003,BN-0645,Makoi_TwoYirolEast,Makoi_Two,MakoiTwo,Lakes,YirolEast,Yali,6,30,1,0
30.42736,6.6272,13004,BN-0646,Wanh_MadongYirolEast,Wanh_Madong,WanhMadong,Lakes,YirolEast,Yali,6,10,0,0
30.43462,6.62828,13005,BN-0647,Ayiei_ThatngokYirolEast,Ayiei_Thatngok,AyieiThatngok,Lakes,YirolEast,Yali,6,30,1,0
30.49383,6.63152,13006,BN-0648,MangarYirolEast,Mangar,Mangar,Lakes,YirolEast,Yali,6,50,1,0
30.52275,6.63263,13007,BN-0649,Pam_AdhiakYirolEast,Pam_Adhiak,PamAdhiak,Lakes,YirolEast,Lekakedu,6,50,1,0
30.98002,6.63282,13008,BN-0650,MarialYirolEast,Marial,Marial,Lakes,YirolEast,Malek,6,30,1,1
30.56723,6.63577,13009,BN-0654,MabuiYirolEast,Mabui,Mabui,Lakes,YirolEast,Lekakedu,6,30,1,0
30.57732,6.63757,13010,BN-0655,Pul_GakYirolEast,Pul_Gak,PulGak,Lakes,YirolEast,Lekakedu,6,30,1,0
30.96493,6.6389,13011,BN-0657,Lang_MatotYirolEast,Lang_Matot,LangMatot,Lakes,YirolEast,Malek,6,230,1,1
30.56057,6.64023,13012,BN-0659,LekakeduYirolEast,Lekakedu,Lekakedu,Lakes,YirolEast,Lekakedu,6,30,1,0
30.52463,6.64045,13013,BN-0660,Pul_DhiotYirolEast,Pul_Dhiot,PulDhiot,Lakes,YirolEast,Lekakedu,6,50,1,0
30.43505,6.64113,13014,BN-0661,Amethic_OneYirolEast,Amethic_One,AmethicOne,Lakes,YirolEast,Yali,6,30,1,0
30.45162,6.64285,13015,BN-0662,AcholditYirolEast,Acholdit,Acholdit,Lakes,YirolEast,Yali,6,50,1,0
30.42362,6.64298,13016,BN-0663,Akon_KonYirolEast,Akon_Kon,AkonKon,Lakes,YirolEast,Yali,6,80,1,0
30.45629,6.64463,13017,BN-0664,YaliYirolEast,Yali,Yali,Lakes,YirolEast,Yali,5,90,1,0
30.4375,6.64513,13018,BN-0665,MaboricYirolEast,Maboric,Maboric,Lakes,YirolEast,Yali,6,30,1,0
30.52532,6.64523,13019,BN-0666,Yiepliep_OneYirolEast,Yiepliep_One,YiepliepOne,Lakes,YirolEast,Lekakedu,6,30,1,0
30.43135,6.64683,13020,BN-0669,Alel_PayokYirolEast,Alel_Payok,AlelPayok,Lakes,YirolEast,Yali,6,30,1,0
30.95359,6.64784,13021,BN-0670,WulamalYirolEast,Wulamal,Wulamal,Lakes,YirolEast,Malek,6,30,0,0
30.42135,6.64977,13022,BN-0671,Lok_TuengYirolEast,Lok_Tueng,LokTueng,Lakes,YirolEast,Yali,6,50,1,0
30.43855,6.65015,13023,BN-0672,Amethic_TwoYirolEast,Amethic_Two,AmethicTwo,Lakes,YirolEast,Yali,6,30,1,0
30.56488,6.65027,13024,BN-0674,Pul_TitYirolEast,Pul_Tit,PulTit,Lakes,YirolEast,Lekakedu,6,30,1,0
30.57385,6.65057,13025,BN-0675,GuongayoolYirolEast,Guongayool,Guongayool,Lakes,YirolEast,Lekakedu,6,30,1,0
30.44998,6.65185,13026,BN-0676,Makoi_DauYirolEast,Makoi_Dau,MakoiDau,Lakes,YirolEast,Yali,6,10,0,0
30.6045,6.65255,13027,BN-0677,Dai_TiimeYirolEast,Dai_Tiime,DaiTiime,Lakes,YirolEast,Lekakedu,6,30,1,0
30.94414,6.65364,13028,BN-0678,PanjotYirolEast,Panjot,Panjot,Lakes,YirolEast,Malek,6,30,0,0
30.4302,6.65373,13029,BN-0679,Alel_KuaraYirolEast,Alel_Kuara,AlelKuara,Lakes,YirolEast,Yali,6,30,1,0
30.51253,6.65422,13030,BN-0680,AliapYirolEast,Aliap,Aliap,Lakes,YirolEast,Lekakedu,6,30,1,0
30.59237,6.65523,13031,BN-0681,LienyYirolEast,Lieny,Lieny,Lakes,YirolEast,Lekakedu,6,50,1,0
30.48254,6.65767,13032,BN-0682,DobiYirolEast,Dobi,Dobi,Lakes,YirolEast,Yali,6,30,1,1
30.48254,6.65767,13033,BN-0683,JonyjiYirolEast,Jonyji,Jonyji,Lakes,YirolEast,Yali,6,100,1,1
30.54428,6.65795,13034,BN-0684,Yiepliep_TwoYirolEast,Yiepliep_Two,YiepliepTwo,Lakes,YirolEast,Lekakedu,6,30,1,0
31.26,6.66,13035,BN-0685,PalekYirolEast,Palek,Palek,Lakes,YirolEast,Malek,6,80,1,0
30.44032,6.66022,13036,BN-0686,AcengkedeYirolEast,Acengkede,Acengkede,Lakes,YirolEast,Yali,6,50,1,0
30.48867,6.66235,13037,BN-0687,Agan_TokYirolEast,Agan_Tok,AganTok,Lakes,YirolEast,Yali,6,30,1,0
30.45337,6.66523,13038,BN-0688,ParialYirolEast,Parial,Parial,Lakes,YirolEast,Yali,6,70,0,0
30.43135,6.66532,13039,BN-0689,KuetwengYirolEast,Kuetweng,Kuetweng,Lakes,YirolEast,Yali,6,30,1,0
30.42545,6.66778,13040,BN-0691,Wanh_DengYirolEast,Wanh_Deng,WanhDeng,Lakes,YirolEast,Yali,6,50,1,0
30.60095,6.66801,13041,BN-0692,AhanYirolEast,Ahan,Ahan,Lakes,YirolEast,Lekakedu,6,10,0,0
30.50554,6.6691,13042,BN-0694,ButicYirolEast,Butic,Butic,Lakes,YirolEast,Yali,6,10,0,0
30.62635,6.66979,13043,BN-0695,AkeeuYirolEast,Akeeu,Akeeu,Lakes,YirolEast,Lekakedu,6,10,0,0
30.43935,6.67008,13044,BN-0696,Lual_AdorYirolEast,Lual_Ador,LualAdor,Lakes,YirolEast,Yali,6,30,1,0
30.45087,6.67447,13045,BN-0699,KergopYirolEast,Kergop,Kergop,Lakes,YirolEast,Yali,6,30,0,0
30.42414,6.67465,13046,BN-0700,Wanh_PanagomYirolEast,Wanh_Panagom,WanhPanagom,Lakes,YirolEast,Yali,6,10,0,0
30.54342,6.67506,13047,BN-0701,Mabor_AmethYirolEast,Mabor_Ameth,MaborAmeth,Lakes,YirolEast,Lekakedu,6,10,0,1
30.43917,6.67667,13048,BN-0702,ManjuraYirolEast,Manjura,Manjura,Lakes,YirolEast,Yali,6,30,1,0
30.43003,6.68075,13049,BN-0703,JamithYirolEast,Jamith,Jamith,Lakes,YirolEast,Yali,6,10,0,0
30.44568,6.6809,13050,BN-0704,Makoi_PanyonYirolEast,Makoi_Panyon,MakoiPanyon,Lakes,YirolEast,Yali,6,50,1,0
30.50697,6.68357,13051,BN-0705,MajokcidhiopYirolEast,Majokcidhiop,Majokcidhiop,Lakes,YirolEast,Tinagau,6,30,1,0
30.43925,6.68962,13052,BN-0706,MalualYirolEast,Malual,Malual,Lakes,YirolEast,Yali,6,50,1,0
30.80627,6.69028,13053,BN-0707,NyirimYirolEast,Nyirim,Nyirim,Lakes,YirolEast,Malek,6,110,1,0
30.41352,6.69355,13054,BN-0708,KonberkouYirolEast,Konberkou,Konberkou,Lakes,YirolEast,Yali,6,30,1,0
30.61242,6.69447,13055,BN-0709,Pan_abielYirolEast,Pan_abiel,Pan-Abiel,Lakes,YirolEast,Lekakedu,6,30,1,1
30.60528,6.69513,13056,BN-0710,Yiinh_RiakYirolEast,Yiinh_Riak,YiinhRiak,Lakes,YirolEast,Lekakedu,6,30,1,1
30.51272,6.69557,13057,BN-0711,PananganyYirolEast,Panangany,Panangany,Lakes,YirolEast,Tinagau,6,50,1,0
30.80762,6.69728,13058,BN-0712,MabokYirolEast,Mabok,Mabok,Lakes,YirolEast,Malek,6,50,1,0
30.60368,6.699,13059,BN-0713,GuongayolYirolEast,Guongayol,Guongayol,Lakes,YirolEast,Lekakedu,6,50,1,1
30.59658,6.69959,13060,BN-0714,PalengYirolEast,Paleng,Paleng,Lakes,YirolEast,Lekakedu,6,30,0,1
30.41825,6.69995,13061,BN-0715,KouyicYirolEast,Kouyic,Kouyic,Lakes,YirolEast,Yali,6,30,1,0
30.43227,6.70015,13062,BN-0716,Athith_BakYirolEast,Athith_Bak,AthithBak,Lakes,YirolEast,Yali,6,50,1,0
30.60128,6.70067,13063,BN-0717,Hella_AbiyiYirolEast,Hella_Abiyi,HellaAbiyi,Lakes,YirolEast,Lekakedu,6,30,1,1
30.40758,6.70077,13064,BN-0718,WernyiengYirolEast,Wernyieng,Wernyieng,Lakes,YirolEast,Yali,6,50,1,0
30.79345,6.70193,13065,BN-0719,MeragokYirolEast,Meragok,Meragok,Lakes,YirolEast,Malek,6,50,1,0
30.701,6.70262,13066,BN-0720,Long_AmethYirolEast,Long_Ameth,LongAmeth,Lakes,YirolEast,Lekakedu,6,30,1,1
30.60892,6.70292,13067,BN-0721,Wer_DongYirolEast,Wer_Dong,WerDong,Lakes,YirolEast,Lekakedu,6,30,1,1
30.7998,6.71871,13068,BN-0722,MalikYirolEast,Malik,Malik,Lakes,YirolEast,Malek,7,110,1,0
30.51642,6.70403,13069,BN-0723,Ayang_TwoYirolEast,Ayang_Two,AyangTwo,Lakes,YirolEast,Tinagau,6,30,1,1
30.49748,6.70413,13070,BN-0724,MakolYirolEast,Makol,Makol,Lakes,YirolEast,Tinagau,6,30,1,0
30.41132,6.70438,13071,BN-0725,TingajiethYirolEast,Tingajieth,Tingajieth,Lakes,YirolEast,Yali,6,50,1,0
30.43725,6.70707,13072,BN-0727,Tin_AyuolYirolEast,Tin_Ayuol,TinAyuol,Lakes,YirolEast,Yali,6,50,1,0
30.61012,6.7084,13073,BN-0728,PanawachYirolEast,Panawach,Panawach,Lakes,YirolEast,Lekakedu,6,30,1,1
30.60462,6.70873,13074,BN-0729,PanhomdhakYirolEast,Panhomdhak,Panhomdhak,Lakes,YirolEast,Lekakedu,6,70,1,1
30.44702,6.70883,13075,BN-0730,Manjura_TwoYirolEast,Manjura_Two,ManjuraTwo,Lakes,YirolEast,Yali,6,10,0,0
30.53956,6.70888,13076,BN-0731,ManhianyYirolEast,Manhiany,Manhiany,Lakes,YirolEast,Lekakedu,6,30,0,0
30.61123,6.71162,13077,BN-0733,Wer_PookYirolEast,Wer_Pook,WerPook,Lakes,YirolEast,Lekakedu,6,30,1,1
30.6076,6.71205,13078,BN-0734,Bar_MachYirolEast,Bar_Mach,BarMach,Lakes,YirolEast,Lekakedu,6,30,1,1
30.59275,6.7123,13079,BN-0735,Pull_nyithotYirolEast,Pull_nyithot,Pull-Nyithot,Lakes,YirolEast,Lekakedu,6,30,1,1
30.61913,6.71283,13080,BN-0736,AkuerYirolEast,Akuer,Akuer,Lakes,YirolEast,Lekakedu,6,10,0,1
30.58145,6.713,13081,BN-0738,AguorYirolEast,Aguor,Aguor,Lakes,YirolEast,Lekakedu,6,30,1,1
30.60905,6.714,13082,BN-0739,ThongpingYirolEast,Thongping,Thongping,Lakes,YirolEast,Lekakedu,6,30,1,1
30.6743,6.7149,13083,BN-0740,Ring_TheieYirolEast,Ring_Theie,RingTheie,Lakes,YirolEast,Lekakedu,6,30,1,1
30.42853,6.71495,13084,BN-0741,WanglekYirolEast,Wanglek,Wanglek,Lakes,YirolEast,Yali,6,50,1,0
30.52568,6.71496,13085,BN-0742,HarricYirolEast,Harric,Harric,Lakes,YirolEast,Tinagau,6,30,1,0
30.60968,6.71528,13086,BN-0743,HoriYirolEast,Hori,Hori,Lakes,YirolEast,Lekakedu,6,30,1,1
30.60316,6.71539,13087,BN-0744,Block_TwoYirolEast,Block_Two,BlockTwo,Lakes,YirolEast,Lekakedu,6,10,0,1
30.61423,6.71592,13088,BN-0745,Rual_MeiYirolEast,Rual_Mei,RualMei,Lakes,YirolEast,Lekakedu,6,10,0,1
30.60748,6.71703,13089,BN-0746,Pull_WinyYirolEast,Pull_Winy,PullWiny,Lakes,YirolEast,Lekakedu,6,30,1,1
30.60821,6.71707,13090,BN-0747,NyangYirolEast,Nyang,Nyang,Lakes,YirolEast,Lekakedu,3,110,1,1
30.44472,6.71838,13091,BN-0748,Ngom_RialjakYirolEast,Ngom_Rialjak,NgomRialjak,Lakes,YirolEast,Yali,6,10,0,0
30.6644,6.71855,13092,BN-0749,Makur_Pan_AlangYirolEast,Makur_Pan_Alang,MakurPanAlang,Lakes,YirolEast,Lekakedu,6,30,1,1
30.44929,6.71932,13093,BN-0750,MageerYirolEast,Mageer,Mageer,Lakes,YirolEast,Yali,6,10,0,0
30.60543,6.71933,13094,BN-0751,Riak_LeeiYirolEast,Riak_Leei,RiakLeei,Lakes,YirolEast,Lekakedu,6,10,0,1
30.59432,6.71972,13095,BN-0752,BunanguiYirolEast,Bunangui,Bunangui,Lakes,YirolEast,Lekakedu,6,30,1,1
30.57568,6.72045,13096,BN-0753,Bun_anguiYirolEast,Bun_angui,Bun-Angui,Lakes,YirolEast,Tinagau,6,30,0,1
30.46335,6.72045,13097,BN-0754,Agep_kuelYirolEast,Agep_kuel,Agep-Kuel,Lakes,YirolEast,Pagarau,6,30,1,0
30.59015,6.72047,13098,BN-0755,CuilditYirolEast,Cuildit,Cuildit,Lakes,YirolEast,Lekakedu,6,30,1,1
30.80122,6.72103,13099,BN-0756,YomalatYirolEast,Yomalat,Yomalat,Lakes,YirolEast,Malek,6,30,1,1
30.60827,6.72124,13100,BN-0757,Block_OneYirolEast,Block_One,BlockOne,Lakes,YirolEast,Lekakedu,6,10,0,1
30.68075,6.72155,13101,BN-0758,Majak_MaborYirolEast,Majak_Mabor,MajakMabor,Lakes,YirolEast,Lekakedu,6,30,1,1
30.44122,6.72258,13102,BN-0759,Yinh_MaditYirolEast,Yinh_Madit,YinhMadit,Lakes,YirolEast,Yali,6,30,1,0
30.455,6.72275,13103,BN-0760,Khap_LongYirolEast,Khap_Long,KhapLong,Lakes,YirolEast,Yali,6,100,1,0
30.6577,6.72283,13104,BN-0761,War_AmethYirolEast,War_Ameth,WarAmeth,Lakes,YirolEast,Lekakedu,6,50,1,1
30.59888,6.7232,13105,BN-0762,Wer_AlelYirolEast,Wer_Alel,WerAlel,Lakes,YirolEast,Lekakedu,6,30,1,1
30.53101,6.72476,13106,BN-0764,CiryYirolEast,Ciry,Ciry,Lakes,YirolEast,Tinagau,6,10,0,0
30.58352,6.72527,13107,BN-0765,Tiem_GarYirolEast,Tiem_Gar,TiemGar,Lakes,YirolEast,Lekakedu,6,50,1,1
30.50495,6.7253,13108,BN-0766,Kac_rolYirolEast,Kac_rol,Kac-Rol,Lakes,YirolEast,Tinagau,6,30,1,0
30.61202,6.72542,13109,BN-0767,Wer_LouYirolEast,Wer_Lou,WerLou,Lakes,YirolEast,Lekakedu,6,30,1,1
30.51852,6.72628,13110,BN-0768,GuetYirolEast,Guet,Guet,Lakes,YirolEast,Tinagau,6,100,1,1
30.66567,6.72633,13111,BN-0769,Mayom_CueieYirolEast,Mayom_Cueie,MayomCueie,Lakes,YirolEast,Lekakedu,6,50,1,1
30.78088,6.7273,13112,BN-0770,ParalbekYirolEast,Paralbek,Paralbek,Lakes,YirolEast,Malek,6,50,1,1
30.54097,6.72747,13113,BN-0771,Malual_CuomYirolEast,Malual_Cuom,MalualCuom,Lakes,YirolEast,Tinagau,6,10,0,0
30.4969,6.72877,13114,BN-0772,Wua_abieiYirolEast,Wua_abiei,Wua-Abiei,Lakes,YirolEast,Tinagau,6,30,1,1
30.45155,6.7291,13115,BN-0773,AluakluakYirolEast,Aluakluak,Aluakluak,Lakes,YirolEast,Yali,6,30,1,0
30.44302,6.7296,13116,BN-0774,Liet_AnionYirolEast,Liet_Anion,LietAnion,Lakes,YirolEast,Yali,6,50,1,0
30.78873,6.73067,13117,BN-0776,TitamakYirolEast,Titamak,Titamak,Lakes,YirolEast,Malek,6,50,1,0
30.6147,6.73068,13118,BN-0777,Pan_apachYirolEast,Pan_apach,Pan-Apach,Lakes,YirolEast,Lekakedu,6,30,1,0
30.53192,6.73252,13119,BN-0778,Juong_AyolYirolEast,Juong_Ayol,JuongAyol,Lakes,YirolEast,Tinagau,6,10,0,0
30.58853,6.73257,13120,BN-0779,GoofakoonYirolEast,Goofakoon,Goofakoon,Lakes,YirolEast,Tinagau,6,30,1,1
30.76412,6.7329,13121,BN-0780,TotYirolEast,Tot,Tot,Lakes,YirolEast,Malek,6,10,0,0
30.58832,6.73295,13122,BN-0781,JierYirolEast,Jier,Jier,Lakes,YirolEast,Tinagau,6,30,1,1
30.43547,6.73305,13123,BN-0782,AkuetYirolEast,Akuet,Akuet,Lakes,YirolEast,Pagarau,6,10,0,0
30.55486,6.73404,13124,BN-0783,TinagouYirolEast,Tinagou,Tinagou,Lakes,YirolEast,Tinagau,6,50,1,1
30.51943,6.73513,13125,BN-0784,MalielYirolEast,Maliel,Maliel,Lakes,YirolEast,Tinagau,6,30,1,0
30.81978,6.73645,13126,BN-0785,Amerachier_CentreYirolEast,Amerachier_Centre,AmerachierCentre,Lakes,YirolEast,Malek,6,30,1,0
30.4514,6.73743,13127,BN-0786,Manga_AlonyYirolEast,Manga_Alony,MangaAlony,Lakes,YirolEast,Pagarau,6,50,1,0
30.51655,6.7376,13128,BN-0787,Manyang_ChienYirolEast,Manyang_Chien,ManyangChien,Lakes,YirolEast,Tinagau,6,50,1,0
30.54727,6.73762,13129,BN-0788,Wun_rakYirolEast,Wun_rak,Wun-Rak,Lakes,YirolEast,Tinagau,6,50,1,1
30.69043,6.7378,13130,BN-0789,Thony_NhomYirolEast,Thony_Nhom,ThonyNhom,Lakes,YirolEast,Adior,6,30,1,1
30.6947,6.73833,13131,BN-0790,BerkauYirolEast,Berkau,Berkau,Lakes,YirolEast,Adior,6,50,1,1
30.41175,6.7386,13132,BN-0791,DhionhYirolEast,Dhionh,Dhionh,Lakes,YirolEast,Pagarau,6,50,1,1
30.65072,6.73883,13133,BN-0792,Pul_MagerYirolEast,Pul_Mager,PulMager,Lakes,YirolEast,Adior,6,50,1,1
30.62056,6.73944,13134,BN-0793,ManyangYirolEast,Manyang,Manyang,Lakes,YirolEast,Lekakedu,6,80,1,1
30.65255,6.73995,13135,BN-0794,Liet_AmukYirolEast,Liet_Amuk,LietAmuk,Lakes,YirolEast,Adior,6,30,1,1
30.49917,6.74013,13136,BN-0796,MathiangYirolEast,Mathiang,Mathiang,Lakes,YirolEast,Tinagau,6,30,1,0
30.67855,6.74138,13137,BN-0797,Abel_MathonYirolEast,Abel_Mathon,AbelMathon,Lakes,YirolEast,Adior,6,50,1,1
30.40972,6.74167,13138,BN-0798,PagarauYirolEast,Pagarau,Pagarau,Lakes,YirolEast,Pagarau,5,60,1,1
30.67232,6.74273,13139,BN-0799,Aben_PurYirolEast,Aben_Pur,AbenPur,Lakes,YirolEast,Adior,6,30,1,1
30.75732,6.74308,13140,BN-0800,CueichokYirolEast,Cueichok,Cueichok,Lakes,YirolEast,Malek,6,10,0,0
30.4382,6.74335,13141,BN-0801,MagueiYirolEast,Maguei,Maguei,Lakes,YirolEast,Pagarau,6,50,1,0
30.65533,6.744,13142,BN-0802,Angot_CibielYirolEast,Angot_Cibiel,AngotCibiel,Lakes,YirolEast,Adior,6,30,1,1
30.51387,6.74423,13143,BN-0803,Wun_abieiYirolEast,Wun_abiei,Wun-Abiei,Lakes,YirolEast,Tinagau,6,30,0,0
30.59036,6.74444,13144,BN-0804,AtitYirolEast,Atit,Atit,Lakes,YirolEast,Tinagau,6,10,0,1
30.52865,6.7457,13145,BN-0805,NyirianyYirolEast,Nyiriany,Nyiriany,Lakes,YirolEast,Tinagau,6,10,0,0
30.65675,6.74583,13146,BN-0806,BillingYirolEast,Billing,Billing,Lakes,YirolEast,Adior,6,30,1,1
30.58372,6.74603,13147,BN-0807,Kathuong_JumurYirolEast,Kathuong_Jumur,KathuongJumur,Lakes,YirolEast,Tinagau,6,30,1,1
30.49309,6.747,13148,BN-0811,Kuel_AmuomYirolEast,Kuel_Amuom,KuelAmuom,Lakes,YirolEast,Pagarau,6,10,0,0
30.76575,6.7478,13149,BN-0812,AciengchierYirolEast,Aciengchier,Aciengchier,Lakes,YirolEast,Malek,6,10,0,0
30.55828,6.74897,13150,BN-0813,AyanyYirolEast,Ayany,Ayany,Lakes,YirolEast,Tinagau,6,10,0,0
30.61775,6.74985,13151,BN-0814,Weer_PookYirolEast,Weer_Pook,WeerPook,Lakes,YirolEast,Tinagau,6,10,0,0
30.875,6.75,13152,BN-0815,AmerachirYirolEast,Amerachir,Amerachir,Lakes,YirolEast,Malek,5,40,1,0
30.56566,6.75059,13153,BN-0817,Mer_AlathYirolEast,Mer_Alath,MerAlath,Lakes,YirolEast,Tinagau,6,10,0,0
30.48271,6.75104,13154,BN-0818,Nguel_KuacYirolEast,Nguel_Kuac,NguelKuac,Lakes,YirolEast,Pagarau,6,10,0,0
30.59846,6.75117,13155,BN-0819,Majak_JokYirolEast,Majak_Jok,MajakJok,Lakes,YirolEast,Tinagau,6,30,1,0
30.4123,6.75204,13156,BN-0821,MangokYirolEast,Mangok,Mangok,Lakes,YirolEast,Pagarau,6,30,1,0
30.5562,6.75287,13157,BN-0822,AbikaditYirolEast,Abikadit,Abikadit,Lakes,YirolEast,Tinagau,6,10,0,0
30.43648,6.75297,13158,BN-0823,MachuorYirolEast,Machuor,Machuor,Lakes,YirolEast,Pagarau,6,50,1,1
30.51807,6.75357,13159,BN-0824,AnguonYirolEast,Anguon,Anguon,Lakes,YirolEast,Tinagau,6,30,1,0
30.49587,6.75588,13160,BN-0827,PagongYirolEast,Pagong,Pagong,Lakes,YirolEast,Pagarau,6,10,0,0
30.57757,6.75235,13161,BN-0828,Bun_aganyYirolEast,Bun_agany,BunAgany,Lakes,YirolEast,Tinagau,6,10,0,1
30.62349,6.75637,13162,BN-0829,BunachokYirolEast,Bunachok,Bunachok,Lakes,YirolEast,Tinagau,6,30,1,0
30.66953,6.75643,13163,BN-0830,Thiek_Anai_RotYirolEast,Thiek_Anai_Rot,ThiekAnaiRot,Lakes,YirolEast,Adior,6,50,1,0
30.37226,6.75711,13164,BN-0831,Nyin_DingYirolEast,Nyin_Ding,NyinDing,Lakes,YirolEast,Pagarau,6,30,1,0
30.4542,6.7579,13165,BN-0832,TinapelYirolEast,Tinapel,Tinapel,Lakes,YirolEast,Pagarau,6,30,1,0
30.56821,6.7583,13166,BN-0833,Wun_AyielYirolEast,Wun_Ayiel,WunAyiel,Lakes,YirolEast,Tinagau,6,30,0,1
30.5442,6.75844,13167,BN-0834,Malek_JokYirolEast,Malek_Jok,MalekJok,Lakes,YirolEast,Tinagau,6,30,1,0
30.46112,6.75855,13168,BN-0835,Malual_BolYirolEast,Malual_Bol,MalualBol,Lakes,YirolEast,Pagarau,6,30,1,0
30.55022,6.76007,13169,BN-0836,Alel_ThreeYirolEast,Alel_Three,AlelThree,Lakes,YirolEast,Tinagau,6,10,0,0
30.40935,6.76166,13170,BN-0838,Manyin_WethYirolEast,Manyin_Weth,ManyinWeth,Lakes,YirolEast,Pagarau,6,50,1,0
30.59813,6.76255,13171,BN-0839,Pul_MageerYirolEast,Pul_Mageer,PulMageer,Lakes,YirolEast,Tinagau,6,10,0,0
30.51062,6.76377,13172,BN-0840,AlelYirolEast,Alel,Alel,Lakes,YirolEast,Pagarau,6,10,0,0
30.58426,6.76411,13173,BN-0841,Mayom_LuokYirolEast,Mayom_Luok,MayomLuok,Lakes,YirolEast,Tinagau,6,30,1,0
30.45753,6.76437,13174,BN-0843,TompiuYirolEast,Tompiu,Tompiu,Lakes,YirolEast,Pagarau,6,30,1,0
30.53302,6.76439,13175,BN-0844,Bun_achakYirolEast,Bun_achak,Bun-Achak,Lakes,YirolEast,Pagarau,6,10,0,0
30.45418,6.76567,13176,BN-0846,Adhel_MuothYirolEast,Adhel_Muoth,AdhelMuoth,Lakes,YirolEast,Pagarau,6,30,1,0
30.55788,6.76692,13177,BN-0847,AnguenekYirolEast,Anguenek,Anguenek,Lakes,YirolEast,Tinagau,6,30,1,0
30.72427,6.76768,13178,BN-0849,MadolYirolEast,Madol,Madol,Lakes,YirolEast,Adior,6,30,1,1
30.43537,6.76823,13179,BN-0850,AjakditYirolEast,Ajakdit,Ajakdit,Lakes,YirolEast,Pagarau,6,50,1,0
30.3991,6.77146,13180,BN-0854,MatarYirolEast,Matar,Matar,Lakes,YirolEast,Pagarau,6,30,1,0
30.49825,6.77165,13181,BN-0855,Rual_AgotYirolEast,Rual_Agot,RualAgot,Lakes,YirolEast,Pagarau,6,10,0,0
30.54422,6.77258,13182,BN-0856,Awuol_awarYirolEast,Awuol_awar,Awuol-Awar,Lakes,YirolEast,Pagarau,6,10,0,0
30.56863,6.77375,13183,BN-0857,Kuel_AjaakYirolEast,Kuel_Ajaak,KuelAjaak,Lakes,YirolEast,Tinagau,6,10,0,0
